fp;pca;best_val_auc;crossval_auc;crossval_auc_std;best_params
ecfp6;0;0.8215219378471375;0.8455107676982879;0.09446444172478653;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
fcfp6;0;0.7784560918807983;0.830106948018074;0.0980383780539843;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
fcfp4;0;0.8221818208694458;0.830578003525734;0.07612744125746573;{'activation': 'relu', 'first_neuron': 511, 'first_dropout': 0.5, 'second_neuron': 100, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
ecfp2;0;0.7965338230133057;0.8500620114803314;0.07382142033843231;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 511, 'second_dropout': 0.5, 'third_neuron': 511, 'third_dropout': 0.0, 'batch_size': 64, 'epochs': 10}
ecfp4;0;0.8237231969833374;0.8433755326271057;0.09776061494154338;{'activation': 'relu', 'first_neuron': 100, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 511, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
fcfp2;0;0.8002551794052124;0.809994045495987;0.06117151220610884;{'activation': 'relu', 'first_neuron': 255, 'first_dropout': 0.5, 'second_neuron': 255, 'second_dropout': 0.0, 'third_neuron': 255, 'third_dropout': 0.5, 'batch_size': 64, 'epochs': 10}
hashap;0;0.8064699172973633;0.8497900742292405;0.06354471230699382;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 50, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
avalon;0;0.8438250422477722;0.8579794239997863;0.06641579709777154;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 50, 'second_dropout': 0.0, 'third_neuron': 255, 'third_dropout': 0.0, 'batch_size': 128, 'epochs': 10}
rdk5;0;0.8557283282279968;0.8607511055469513;0.06980056161551478;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.5, 'second_neuron': 511, 'second_dropout': 0.5, 'third_neuron': 100, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
ecfp4_maccs;0;0.8018316030502319;0.8553522962331772;0.08579530777997352;{'activation': 'relu', 'first_neuron': 50, 'first_dropout': 0.0, 'second_neuron': 50, 'second_dropout': 0.5, 'third_neuron': 297, 'third_dropout': 0.5, 'batch_size': 128, 'epochs': 10}
